product_id,name,set_id,set_name,series,first_month,last_month,n_months,gap_months,gap_flagged,release_month,age_at_first_month,age_at_last_month,first_price,last_price,total_return_pct,cagr_pct,annual_pct,se_monthly,t,ci_lo_pct,ci_hi_pct,trend_reported,significant_positive,max_drawdown_pct,is_pokemon_center,is_retailer_exclusive,variant_label,full_history,late_start,delisted
512809,Paradox Rift Pokemon Center Elite Trainer Box (Exclusive) [Roaring Moon],sv4,Paradox Rift,Scarlet & Violet,2024-03,2026-08,30,0,False,2023-11,4,33,62.35,213.83,242.95108259823576,66.52344391201103,66.52344391201099,0.019862557503039027,2.1395613233539685,4.372763073828789,165.6828903983468,True,True,-12.667525158582526,True,False,Roaring Moon,True,False,False
123447,XY Evolutions Elite Trainer Box [Mega Charizard Y],xy12,Evolutions,XY,2024-03,2026-08,30,0,False,2016-11,88,117,220.03,748.99,240.40358132981865,66.01047728055494,66.0104772805549,0.013318212987059085,3.17160115635855,21.36548535528362,127.07838629937002,True,True,-12.012261878694986,False,False,Mega Charizard Y,True,False,False
221752,Vivid Voltage Elite Trainer Box,swsh4,Vivid Voltage,Sword & Shield,2024-03,2026-08,30,0,False,2020-11,40,69,41.61,141.43,239.89425618841628,65.90764953594113,65.90764953594103,0.014886657758888108,2.833975718746947,16.897457041736708,135.46575666494672,True,True,-10.030864197530853,False,False,,True,False,False
247282,Chilling Reign Pokemon Center Elite Trainer Box [Shadow Rider Calyrex] (Exclusive),swsh6,Chilling Reign,Sword & Shield,2024-03,2026-08,30,0,False,2021-06,33,62,56.98,190.53,234.38048438048443,64.78864332904656,64.78864332904651,0.018682613912575356,2.227978374313692,6.191983820077307,155.7188969766054,True,True,-10.92565319369443,True,False,Shadow Rider Calyrex,True,False,False
228821,Shining Fates Elite Trainer Box,swsh45,Shining Fates,Sword & Shield,2024-03,2026-08,30,0,False,2021-02,37,66,44.57,148.14,232.37603769351577,64.37916688053782,64.3791668805378,0.011650180128284815,3.5550635340218184,24.98122372717779,116.19655895931143,True,True,-6.323510813203493,False,False,,True,False,False
532848,Temporal Forces Elite Trainer Box [Iron Leaves ex],sv5,Temporal Forces,Scarlet & Violet,2024-03,2026-08,30,0,False,2024-03,0,29,40.05,130.83,226.6666666666667,63.204838244809494,63.204838244809444,0.018176280039454207,2.2457652736933356,6.431329278297415,150.26295741235063,True,True,-23.97003745318351,False,False,Iron Leaves ex,True,False,False
565630,Surging Sparks Elite Trainer Box,sv8,Surging Sparks,Scarlet & Violet,2024-09,2026-08,24,0,False,2024-11,-2,21,48.13,123.04,155.64097236650736,63.18369478480679,63.18369478480683,0.03335155126916922,1.2235971129487624,-25.52615110040929,257.5606556809412,True,False,-37.79619785566266,False,False,,False,True,False
133776,Burning Shadows Elite Trainer Box,sm3,Burning Shadows,Sun & Moon,2024-03,2026-08,30,0,False,2017-08,79,108,98.56,320.16,224.83766233766235,62.82609889119306,62.82609889119299,0.009751980844515899,4.1659277151308105,29.452777723714306,104.80316410597811,True,True,-0.2672950444905564,False,False,,True,False,False
107107,Elite Trainer Box [Mewtwo Y],xy8,BREAKthrough,XY,2024-05,2026-08,25,3,False,2015-11,102,129,331.98,990.0,198.2107355864811,62.517163180000914,62.517163180000935,0.019551413390256886,2.0698138291440205,2.6098952299811407,157.40040245512202,True,True,0.0,False,False,Mewtwo Y,False,True,False
236261,Chilling Reign Elite Trainer Box [Shadow Rider Calyrex],swsh6,Chilling Reign,Sword & Shield,2024-03,2026-08,30,0,False,2021-06,33,62,46.65,148.96,219.31404072883174,61.67465298913839,61.674652989138366,0.012637749658660493,3.1678623434403477,20.102570158423205,117.63642014221381,True,True,-1.6208453016003266,False,False,Shadow Rider Calyrex,True,False,False
155664,Ultra Prism Elite Trainer Box [Dusk Mane Necrozma],sm5,Ultra Prism,Sun & Moon,2024-03,2026-08,29,1,False,2018-02,73,102,230.32,729.3,216.6464050017367,61.11437888656279,61.114378886562726,0.017741280969623918,2.2402758264064535,6.1485589239708816,144.54258585455926,True,True,-5.99085076219289,False,False,Dusk Mane Necrozma,False,False,False
236260,Chilling Reign Elite Trainer Box [Ice Rider Calyrex],swsh6,Chilling Reign,Sword & Shield,2024-03,2026-08,30,0,False,2021-06,33,62,46.47,146.57,215.40778997202494,60.85329623906765,60.85329623906761,0.01222918410037166,3.238990681449867,20.64620489212834,114.45998184615425,True,True,-5.9439811845199975,False,False,Ice Rider Calyrex,True,False,False
149377,Crimson Invasion Elite Trainer Box,sm4,Crimson Invasion,Sun & Moon,2024-03,2026-08,30,0,False,2017-11,76,105,67.99,214.31,215.20811884100604,60.81115214922688,60.811152149226814,0.014298833802495923,2.76864375255799,14.883909681897034,125.0987690718949,True,True,-7.054309327036612,False,False,,True,False,False
512801,Paradox Rift Pokemon Center Elite Trainer Box (Exclusive) [Iron Valiant],sv4,Paradox Rift,Scarlet & Violet,2024-03,2026-08,30,0,False,2023-11,4,33,60.33,189.79,214.5864412398475,60.679835895755765,60.679835895755765,0.019666340668644536,2.0095400994266406,1.1759879676864315,155.17921971498566,True,True,-14.34152084336705,True,False,Iron Valiant,True,False,False
194729,Hidden Fates Elite Trainer Box,sm115,Hidden Fates,Sun & Moon,2024-03,2026-08,30,0,False,2019-08,55,84,176.31,552.76,213.51596619590492,60.45336369935319,60.45336369935319,0.013174487492212056,2.9908383266445773,17.70004371523839,118.73638369009134,True,True,-7.492863377922476,False,False,,True,False,False
